EventId,Station,SampleDate,SampleTime,Depth,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude
51909,TF5.5A,1990-08-23,13:05:00,1,D,S1,CHLA,NA,45.8,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
51910,TF5.5,1990-08-23,13:35:00,1,D,S1,CHLA,NA,36.88,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
52055,RET5.2,1990-09-06,08:40:00,1,D,S1,CHLA,NA,11.41,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
52059,TF5.5A,1990-09-06,11:15:00,1,D,S1,CHLA,NA,28.15,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
52060,TF5.5,1990-09-06,11:40:00,1,D,S1,CHLA,NA,28.67,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
52316,RET5.2,1990-09-24,10:40:00,1,D,S1,CHLA,NA,8.97,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
52338,TF5.5A,1990-09-24,14:15:00,1,D,S1,CHLA,NA,24.07,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
52339,TF5.5,1990-09-24,14:45:00,1,D,S1,CHLA,NA,15.1,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
52460,RET5.2,1990-10-09,10:00:00,1,D,S1,CHLA,NA,10.77,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
52477,TF5.5,1990-10-09,14:00:00,1,D,S1,CHLA,NA,49.39,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
52782,RET5.2,1990-10-25,10:05:00,1,D,S1,CHLA,NA,11.86,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
52793,TF5.5,1990-10-25,14:45:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
52922,TF5.5A,1990-11-07,12:50:00,1,D,S1,CHLA,NA,6.48,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
52925,TF5.5,1990-11-07,13:20:00,1,D,S1,CHLA,NA,5.23,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
53302,RET5.2,1990-12-12,09:40:00,1,D,S1,CHLA,NA,3.24,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
53320,TF5.5A,1990-12-12,13:40:00,1,D,S1,CHLA,NA,3.81,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
53322,TF5.5,1990-12-12,14:15:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
53545,TF5.5,1991-01-14,13:20:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
53883,RET5.2,1991-02-25,10:22:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
53891,TF5.5A,1991-02-25,12:35:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
53892,TF5.5,1991-02-25,13:30:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
47771,TF5.5,1991-06-13,12:30:00,1,D,S1,CHLA,NA,39.14,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
47907,RET5.2,1991-06-27,08:20:00,1,D,S1,CHLA,NA,14.4,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
47912,TF5.5A,1991-06-27,12:30:00,1,D,S1,CHLA,NA,61.7,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
47913,TF5.5,1991-06-27,12:55:00,1,D,S1,CHLA,NA,57.19,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
58688,TF5.5A,1989-12-05,13:45:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
58689,TF5.5,1989-12-05,14:20:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
59032,RET5.2,1990-01-17,10:25:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
59038,TF5.5A,1990-01-17,12:35:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
59040,TF5.5,1990-01-17,13:00:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
59317,RET5.2,1990-02-13,09:50:00,1,D,S1,CHLA,NA,3.79,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
59334,TF5.5A,1990-02-13,12:35:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
59337,TF5.5,1990-02-13,13:30:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
59679,TF5.5A,2002-01-22,13:00:00,1,D,S1,CHLA,NA,40.94,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
59680,TF5.5,2002-01-22,13:50:00,1,D,FS1,CHLA,NA,34.87,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
59680,TF5.5,2002-01-22,13:50:00,1,D,FS2,CHLA,NA,37.43,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
59938,RET5.2,2002-02-19,09:50:00,1,D,S1,CHLA,NA,6.35,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
59947,TF5.5,2002-02-19,13:45:00,1,D,S1,CHLA,NA,26.15,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
60248,RET5.2,2002-03-19,10:00:00,1,D,S1,CHLA,NA,7.57,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
60255,TF5.5A,2002-03-19,13:00:00,1,D,S1,CHLA,NA,23.64,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
60256,TF5.5,2002-03-19,13:30:00,1,D,S1,CHLA,NA,18.46,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
60624,RET5.2,2002-04-16,09:45:00,1,D,S1,CHLA,NA,10.04,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
61182,RET5.2,2002-05-28,10:25:00,1,D,S1,CHLA,NA,5.02,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
61212,TF5.5,2002-05-30,14:45:00,1,D,S1,CHLA,NA,47.01,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
61544,RET5.2,2002-06-25,10:05:00,1,D,S1,CHLA,NA,10,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
61547,TF5.5A,2002-06-25,13:10:00,1,D,S1,CHLA,NA,35.23,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
61549,TF5.5,2002-06-25,14:15:00,1,D,S1,CHLA,NA,54.22,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
68099,TF5.5A,2011-03-01,12:05:00,1,D,S1,CHLA,NA,9.45,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
68100,TF5.5,2011-03-01,12:30:00,1,D,S1,CHLA,NA,10.5,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
68117,RET5.2,2011-03-02,09:20:00,1,D,FS1,CHLA,NA,2.53,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
68117,RET5.2,2011-03-02,09:20:00,1,D,FS2,CHLA,NA,2.38,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
68746,TF5.5,2011-04-14,13:15:00,1,D,S1,CHLA,NA,8.01,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
68929,RET5.2,2011-05-03,09:50:00,1,D,S1,CHLA,NA,9.82,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
104765,TF5.5,1999-09-21,15:00:00,1,D,S1,CHLA,NA,5.696,UG/L,L01,VADCLS,NA,NA,NA,sample volume change verified with field sheets,37.31265,-77.23283
104760,TF5.5A,1999-09-21,14:00:00,1,D,S1,CHLA,NA,4.806,UG/L,L01,VADCLS,NA,NA,NA,sample volume change verified with field sheets,37.30165,-77.1284
108717,TF5.5,1988-03-21,12:36:00,1,D,S1,CHLA,NA,36.97,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
109220,RET5.2,1988-05-02,09:05:00,1,D,S1,CHLA,NA,21.97,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
109235,TF5.5A,1988-05-02,10:50:00,1,D,S1,CHLA,NA,81.75,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
109237,TF5.5,1988-05-02,11:10:00,1,D,S1,CHLA,NA,54.52,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
113157,RET5.2,2010-08-03,09:55:00,1,D,S1,CHLA,NA,7.88,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
113175,TF5.5A,2010-08-03,12:25:00,1,D,S1,CHLA,NA,37.4,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
113179,TF5.5,2010-08-03,12:55:00,1,D,S1,CHLA,NA,59.8,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
113484,RET5.2,1985-12-04,00:01:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
113489,TF5.5,1985-12-04,00:01:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
113846,TF5.5,1986-01-15,00:01:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
113844,RET5.2,1986-01-15,00:01:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
114004,TF5.5,1986-02-12,00:01:00,1,D,S1,CHLA,NA,4.64,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
113997,RET5.2,1986-02-12,00:01:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
114351,RET5.2,1986-03-12,00:01:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
114354,TF5.5,1986-03-12,00:01:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
114536,RET5.2,1986-03-26,00:01:00,1,D,S1,CHLA,NA,10.69,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
114542,TF5.5,1986-03-26,00:01:00,1,D,S1,CHLA,NA,4.15,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
114760,TF5.5,1986-04-10,00:01:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
114912,TF5.5,1986-04-28,00:01:00,1,D,S1,CHLA,NA,50.06,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
115025,TF5.5,1986-05-08,00:01:00,1,D,S1,CHLA,NA,67.43,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
115019,RET5.2,1986-05-08,00:01:00,1,D,S1,CHLA,NA,9.27,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
107302,TF5.5,1987-10-27,00:01:00,1,D,S1,CHLA,NA,67.78,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
107385,TF5.5,1987-11-09,00:01:00,1,D,S1,CHLA,NA,71.44,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
107741,RET5.2,1987-12-09,10:25:00,1,D,S1,CHLA,NA,11.67,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
107749,TF5.5,1987-12-09,12:40:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
108270,RET5.2,1988-02-08,11:20:00,1,D,S1,CHLA,NA,4.15,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
108281,TF5.5,1988-02-08,13:12:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
108519,RET5.2,1988-03-07,10:25:00,1,D,S1,CHLA,NA,18.55,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
108535,TF5.5,1988-03-07,12:12:00,1,D,S1,CHLA,NA,23.92,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
108707,RET5.2,1988-03-21,10:10:00,1,D,S1,CHLA,NA,31.23,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
429811,LE5.1,2017-09-07,09:40:00,1,D,S1,CHLA,NA,4.52,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
447233,LE5.1,2017-10-03,09:40:00,1,D,S1,CHLA,NA,5.02,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
447234,LE5.1,2017-11-01,09:40:00,1,D,S1,CHLA,NA,3.84,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
448653,LE5.1,2018-01-24,10:00:00,1,D,S1,CHLA,NA,4.56,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
448654,LE5.1,2018-02-06,10:40:00,1,D,S1,CHLA,NA,7.81,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
448655,LE5.1,2018-03-06,09:50:00,1,D,S1,CHLA,NA,6.42,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
448656,LE5.1,2018-04-18,09:45:00,1,D,S1,CHLA,NA,17,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
449274,LE5.1,2018-05-01,10:00:00,1,D,S1,CHLA,NA,7.9,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
449275,LE5.1,2018-06-05,09:50:00,1,D,S1,CHLA,NA,6.39,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
450458,LE5.1,2018-07-10,09:30:00,1,D,S1,CHLA,NA,7.03,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
450459,LE5.1,2018-08-07,09:30:00,1,D,S1,CHLA,NA,8.6,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
451236,LE5.1,2018-09-05,10:00:00,1,D,S1,CHLA,NA,6.32,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
454208,LE5.1,2018-10-02,10:00:00,1,D,S1,CHLA,NA,8.19,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
454209,LE5.1,2018-11-07,09:30:00,1,D,S1,CHLA,NA,2.99,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
454210,LE5.1,2018-12-05,10:00:00,1,D,S1,CHLA,NA,1.03,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
454282,TF5.5A,2018-11-01,11:20:00,1,D,FS1,CHLA,NA,8.49,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
454282,TF5.5A,2018-11-01,11:20:00,1,D,FS2,CHLA,NA,9.45,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
457144,LE5.1,2019-01-08,09:45:00,1,D,S1,CHLA,NA,1.51,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
457145,LE5.1,2019-02-05,10:00:00,1,D,S1,CHLA,NA,2.65,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
68943,TF5.5A,2011-05-03,13:00:00,1,D,S1,CHLA,NA,14.6,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
68946,TF5.5,2011-05-03,13:30:00,1,D,S1,CHLA,NA,8.62,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
69318,RET5.2,2011-06-07,09:50:00,1,D,S1,CHLA,NA,4.4,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
74115,RET5.2,2011-07-06,09:45:00,1,D,S1,CHLA,NA,7.07,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
74422,TF5.5,2011-07-19,13:05:00,1,D,S1,CHLA,NA,59.7,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
74572,TF5.5,2011-08-02,12:20:00,1,D,S1,CHLA,NA,71.9,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
75393,TF5.5A,2011-09-22,12:20:00,1,D,S1,CHLA,NA,12.5,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
75394,TF5.5,2011-09-22,12:50:00,1,D,S1,CHLA,NA,23.2,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
75527,RET5.2,2011-10-04,10:15:00,1,D,S1,CHLA,NA,5.94,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
75536,TF5.5A,2011-10-04,12:30:00,1,D,S1,CHLA,NA,22.3,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
75539,TF5.5,2011-10-04,13:00:00,1,D,S1,CHLA,NA,25.3,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
75938,RET5.2,1986-11-25,00:01:00,1,D,S1,CHLA,NA,3.44,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
75942,TF5.5,1986-11-25,00:01:00,1,D,S1,CHLA,NA,37.63,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
76216,TF5.5,1986-12-22,00:01:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
76228,TF5.5,1987-01-05,00:01:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
65448,RET5.2,1989-08-03,10:48:00,1,D,S1,CHLA,NA,24.47,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
65451,TF5.5,1989-08-03,12:25:00,1,D,S1,CHLA,NA,25.92,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
65733,RET5.2,1989-08-21,10:15:00,1,D,S1,CHLA,NA,25.04,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
69856,RET5.2,1990-03-13,09:45:00,1,D,S1,CHLA,NA,18.69,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
69866,TF5.5A,1990-03-13,11:05:00,1,D,S1,CHLA,NA,17.68,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
69869,TF5.5,1990-03-13,11:25:00,1,D,S1,CHLA,NA,9.46,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
69997,RET5.2,1990-03-28,08:25:00,1,D,S1,CHLA,NA,66.04,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
70005,TF5.5A,1990-03-28,10:50:00,1,D,S1,CHLA,NA,13.03,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
70006,TF5.5,1990-03-28,11:20:00,1,D,S1,CHLA,NA,7.78,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
70242,RET5.2,1990-04-10,09:40:00,1,D,S1,CHLA,NA,52.63,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
70261,TF5.5A,1990-04-10,11:35:00,1,D,S1,CHLA,NA,8.97,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
70262,TF5.5,1990-04-10,11:55:00,1,D,S1,CHLA,NA,7.56,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
77981,TF5.5,1987-05-06,00:01:00,1,D,S1,CHLA,NA,9.98,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
77686,RET5.2,1987-04-14,00:01:00,1,D,S1,CHLA,NA,38.59,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
77975,RET5.2,1987-05-06,00:01:00,1,D,S1,CHLA,NA,4.6,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
83266,RET5.2,1986-09-09,00:01:00,1,D,S1,CHLA,NA,10.28,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
83508,TF5.5,1986-09-23,00:01:00,1,D,S1,CHLA,NA,44.15,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
83671,TF5.5,1986-10-07,00:01:00,1,D,S1,CHLA,NA,32.85,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
83668,RET5.2,1986-10-07,00:01:00,1,D,S1,CHLA,NA,5.79,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
83976,RET5.2,1986-10-28,00:01:00,1,D,S1,CHLA,NA,4.11,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
83981,TF5.5,1986-10-28,00:01:00,1,D,S1,CHLA,NA,41.53,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
76936,TF5.5,1987-03-04,00:01:00,1,D,S1,CHLA,NA,5.76,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
76932,RET5.2,1987-03-04,00:01:00,1,D,S1,CHLA,NA,3.68,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
77161,TF5.5,1987-03-18,00:01:00,1,D,S1,CHLA,NA,5.61,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
77167,RET5.2,1987-03-18,00:01:00,1,D,S1,CHLA,NA,3.1,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
77594,TF5.5,1987-04-08,00:01:00,1,D,S1,CHLA,NA,6.17,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
77590,RET5.2,1987-04-08,00:01:00,1,D,S1,CHLA,NA,8.22,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
77692,TF5.5,1987-04-14,00:01:00,1,D,S1,CHLA,NA,11.74,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
118989,TF5.5A,2008-07-15,12:15:00,1,D,S1,CHLA,NA,23.59,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
118992,TF5.5,2008-07-15,12:40:00,1,D,S1,CHLA,NA,36.95,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
119437,RET5.2,2008-08-20,10:00:00,1,D,S1,CHLA,NA,7.01,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
13695,RET5.2,1994-05-23,10:15:00,1,D,S1,CHLA,NA,11.1,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
13716,TF5.5,1994-05-23,14:30:00,1,D,S1,CHLA,NA,28.5,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
13894,TF5.5A,1994-06-09,13:20:00,1,D,S1,CHLA,NA,14.8,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
13887,RET5.2,1994-06-09,10:30:00,1,D,S1,CHLA,NA,2,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
13896,TF5.5,1994-06-09,14:05:00,1,D,S1,CHLA,NA,29.6,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
14321,TF5.5,1994-07-07,14:10:00,1,D,S1,CHLA,NA,59.1,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
14313,RET5.2,1994-07-07,10:55:00,1,D,S1,CHLA,NA,9.7,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
14770,RET5.2,1994-08-11,10:35:00,1,D,S1,CHLA,NA,11.2,UG/L,L01,VCU,NA,NA,NA,NA,37.20294,-76.78219
14775,TF5.5A,1994-08-11,13:10:00,1,D,S1,CHLA,NA,34.9,UG/L,L01,VCU,NA,NA,NA,NA,37.30165,-77.1284
14778,TF5.5,1994-08-11,14:05:00,1,D,S1,CHLA,NA,22.3,UG/L,L01,VCU,NA,NA,NA,NA,37.31265,-77.23283
80075,TF5.5,2001-06-19,12:45:00,1,D,S1,CHLA,NA,35.51,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
80074,TF5.5A,2001-06-19,12:20:00,1,D,S1,CHLA,NA,58.08,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
80066,RET5.2,2001-06-19,09:40:00,1,D,S1,CHLA,NA,28.8,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
79733,TF5.5,2001-05-24,12:30:00,1,D,S1,CHLA,NA,25.69,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
79730,TF5.5A,2001-05-24,12:00:00,1,D,S1,CHLA,NA,34.87,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
79715,RET5.2,2001-05-24,09:50:00,1,D,S1,CHLA,NA,10.73,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
80236,TF5.5A,2008-09-16,12:55:00,1,D,S1,CHLA,NA,20.63,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
80239,TF5.5,2008-09-16,13:20:00,1,D,S1,CHLA,NA,17.39,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
80348,RET5.2,2008-09-22,09:45:00,1,D,S1,CHLA,NA,6.35,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
81262,LE5.1,2008-10-21,09:30:00,1,D,S1,CHLA,NA,4.25,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
81268,RET5.2,2008-10-21,10:00:00,1,D,S1,CHLA,NA,6.92,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
81063,TF5.5,2008-10-21,13:00:00,1,D,S1,CHLA,NA,24.69,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
79371,TF5.5,2001-04-24,12:35:00,1,D,S1,CHLA,NA,39.32,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
79370,TF5.5A,2001-04-24,12:00:00,1,D,FS1,CHLA,NA,47.31,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
79370,TF5.5A,2001-04-24,12:00:00,1,D,FS2,CHLA,NA,41.69,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
79367,RET5.2,2001-04-24,09:45:00,1,D,S1,CHLA,NA,33.91,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
78988,TF5.5,2001-03-27,13:25:00,1,D,S1,CHLA,NA,7.08,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
78987,TF5.5A,2001-03-27,12:30:00,1,D,S1,CHLA,NA,10.95,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
78977,RET5.2,2001-03-27,09:50:00,1,D,S1,CHLA,NA,57.65,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
78643,TF5.5,2001-02-20,12:10:00,1,D,S1,CHLA,NA,9.38,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
